# Geant4→SSD 信号模拟 — noscratch — 每事件一行
# event_id  n_hits  r_mm  z_mm  edep_keV  emeas_keV
83759  8  14.227  3.758  122.0  122.0
83760  3  9.491  8.467  22.8515  22.8515
83762  6  9.131  7.478  122.0001  122.0001
83763  6  10.54  0.34  122.0001  122.0001
83767  5  13.487  5.95  121.9999  121.9999
83768  6  6.741  1.256  122.0  122.0
83769  13  10.66  5.444  121.9999  121.9999
83770  8  2.8  9.798  122.0  122.0
83772  8  3.481  2.763  121.9999  121.9999
83774  8  12.0  3.99  121.9999  121.9999
83776  3  11.165  1.51  36.3486  36.3486
83777  8  9.576  3.73  122.0  122.0
83778  6  9.565  3.613  122.0  122.0
83780  8  11.115  9.43  121.9999  121.97
83781  3  14.116  4.781  10.1245  10.1245
83782  3  11.177  0.193  38.2586  38.2586
83783  5  13.087  0.21  122.0  122.0
83784  8  7.283  3.51  122.0  122.0
83785  5  9.268  4.366  122.0  122.0
83786  7  13.787  2.969  122.0  122.0
83787  5  13.053  2.307  122.0001  122.0001
83789  6  11.319  4.983  122.0  122.0
83790  3  10.833  7.146  6.8638  6.8638
83791  5  11.214  1.193  121.9999  121.9999
83792  6  14.642  1.334  122.0001  122.0001
83793  6  7.001  3.273  122.0  122.0
83794  11  13.063  3.156  122.0  122.0
83795  5  10.035  1.087  122.0001  122.0001
83796  8  11.57  0.15  121.9999  122.0
83799  3  7.901  0.15  23.2581  23.2581
83801  3  13.868  3.115  7.6803  7.6803
83802  8  7.915  4.641  122.0  122.0
83803  4  8.034  2.392  122.0001  122.0001
83804  9  6.238  1.081  122.0001  122.0001
83805  5  8.15  1.16  122.0  122.0
83806  8  1.119  3.164  122.0  122.0
83808  6  7.3  4.219  20.8657  20.8657
83811  6  4.465  3.963  38.5077  38.5077
83812  11  4.237  8.069  122.0  122.0
83814  10  12.695  0.959  122.0  122.0
83815  5  12.558  0.557  122.0001  122.0001
83816  5  13.54  7.144  122.0001  122.0001
83818  5  9.359  8.847  122.0  122.0
83819  12  8.306  6.599  121.9999  121.9999
83820  5  11.068  3.366  122.0  122.0001
83821  8  8.478  0.813  122.0001  122.0001
83822  5  13.852  4.352  122.0  122.0
83823  8  12.874  0.444  122.0  122.0
83826  7  5.891  2.988  122.0001  122.0001
83828  6  8.526  2.01  121.9999  121.9999
83829  17  8.69  0.15  41.6165  41.6165
83831  5  11.014  3.797  122.0  122.0
83833  8  14.472  2.016  122.0  122.0
83836  8  12.323  0.226  122.0  122.0001
83837  8  7.84  3.358  121.9999  121.9999
83838  8  13.641  4.949  122.0001  122.0001
83840  8  10.82  4.239  122.0  122.0
83841  10  2.982  4.156  122.0001  122.0001
83842  4  5.741  2.279  122.0  122.0
83843  11  5.838  0.984  122.0  122.0
83847  10  14.168  2.175  122.0  122.0
83848  9  13.269  7.365  122.0  122.0
83849  8  9.949  1.042  121.9999  121.9999
83850  3  13.715  1.566  21.0453  21.0453
83852  6  7.594  1.594  122.0  122.0
83854  9  12.493  0.572  122.0  122.0
83855  6  13.7  1.188  122.0001  122.0001
83856  3  12.327  1.626  36.3312  36.3312
83857  5  7.108  4.283  121.9999  121.9999
83859  9  9.962  8.14  122.0  122.0
83860  6  12.112  1.016  121.9999  121.9999
83861  6  4.648  3.21  121.9999  121.9999
83862  5  11.503  1.994  122.0  122.0
83864  7  14.712  0.156  122.0  1.2628
83865  8  11.523  2.466  122.0  122.0
83866  17  7.512  8.484  122.0  122.0
83867  2  11.766  2.559  0.909  0.909
83870  11  13.295  4.656  122.0  122.0
83871  6  10.539  1.462  122.0  122.0
83872  10  13.55  5.355  122.0  122.0
83873  8  5.591  4.829  122.0  122.0
83876  9  5.164  0.223  122.0  122.0
83877  7  9.584  3.665  122.0  122.0001
83878  6  5.466  6.266  122.0  122.0
83880  9  10.969  0.198  122.0  122.0
83882  6  3.992  1.667  122.0  122.0
83883  8  0.747  3.215  122.0  122.0
83884  9  8.225  1.344  122.0  122.0
83885  8  13.275  4.65  122.0  122.0
83886  5  5.787  3.781  122.0  122.0
83887  9  13.976  0.363  121.9999  121.9999
83888  5  11.014  0.536  122.0  122.0
83889  10  7.601  6.296  121.9999  122.0
83890  5  12.094  1.018  122.0  122.0
83891  8  11.647  0.878  121.9999  121.9999
83892  8  8.746  5.747  122.0  122.0
83893  8  10.089  1.65  122.0  122.0
83895  6  14.529  2.784  122.0  122.0
83898  13  8.82  7.339  122.0  122.0
83900  8  9.831  5.066  122.0001  122.0001
83901  9  11.475  0.333  122.0  122.0
83902  11  3.866  0.165  122.0001  122.0001
83903  6  4.546  5.706  122.0001  122.0001
83905  2  9.67  6.399  0.1419  0.1419
83907  6  13.989  0.855  122.0  122.0
83908  11  9.172  6.533  122.0  122.0
83910  11  13.657  4.804  121.9999  121.9999
83911  8  1.165  5.919  122.0  122.0
83912  8  3.744  7.489  122.0001  122.0001
83913  8  6.377  0.546  122.0  122.0001
83914  8  13.768  0.338  122.0  122.0
83915  7  13.79  0.613  121.9999  121.9999
83917  5  10.928  2.202  122.0  122.0
83918  9  11.312  3.271  122.0  122.0
83919  5  10.485  0.591  122.0  122.0
83920  3  14.257  1.778  20.9248  20.9248
83922  10  6.126  2.394  121.9999  121.9999
83925  8  9.019  2.619  122.0  122.0001
83926  6  12.552  4.49  122.0  122.0
83927  11  12.03  2.998  122.0  122.0
83928  5  2.827  6.96  122.0  122.0
83929  8  6.918  4.163  122.0  122.0
83930  8  9.391  0.6  122.0  122.0
83931  8  12.292  7.354  122.0  122.0
83932  3  13.032  4.892  34.9887  34.9887
83934  7  10.156  0.217  122.0001  122.0001
83935  8  8.006  2.363  122.0  122.0
83938  6  10.084  0.52  122.0  122.0
83939  9  14.788  5.392  122.0  122.0
83940  5  12.516  1.452  122.0  122.0
83941  5  10.103  1.4  121.9999  121.9999
83942  4  14.088  3.6  15.4145  15.4145
83943  8  1.557  0.535  122.0  122.0
83946  8  7.865  6.362  122.0  122.0
83947  3  12.679  0.38  38.2245  38.2245
83949  3  7.38  2.233  9.6101  9.6101
83950  3  14.607  0.856  5.8273  5.8273
83951  6  7.567  0.17  28.4745  28.4745
83952  5  14.144  5.515  122.0001  122.0001
83956  5  11.145  5.804  122.0  122.0001
83957  6  9.689  1.119  122.0001  122.0001
83958  7  11.147  8.124  122.0  122.0
83959  9  13.025  1.231  122.0  122.0
83960  3  0.716  0.889  39.3399  39.3399
83961  5  6.417  4.717  122.0  122.0
83962  7  8.806  2.499  122.0  122.0
83964  5  8.979  7.977  122.0  122.0
83965  8  6.884  4.831  122.0001  122.0001
83967  9  5.481  1.591  122.0  122.0
83969  8  10.974  0.912  122.0  122.0
83970  7  12.168  9.005  122.0001  120.4386
83971  3  14.66  0.15  33.6632  33.6632
83972  5  11.449  0.198  122.0  122.0
83973  8  12.4  6.341  122.0  122.0
83974  6  6.42  0.16  121.9999  122.0
83975  11  7.096  6.717  122.0  122.0
83976  6  12.048  1.842  122.0  122.0
83978  8  7.425  2.534  121.9999  121.9999
83979  8  2.851  0.584  122.0  122.0
83980  8  8.115  0.179  122.0  122.0
83981  3  14.552  4.3  31.4432  31.4432
83982  8  14.127  6.72  122.0  122.0
83983  10  12.004  2.199  122.0  122.0
83984  10  10.105  9.108  122.0  120.0571
83987  11  7.095  0.836  122.0  122.0001
83988  3  9.496  3.305  11.4703  11.4703
83989  13  9.051  3.503  122.0  122.0
83990  7  9.237  2.877  122.0001  122.0001
83994  15  4.862  5.023  122.0  122.0
83995  5  12.365  1.36  121.9999  121.9999
83996  5  11.492  2.903  122.0  122.0001
83997  12  6.038  5.053  121.9999  121.9999
83998  8  5.67  6.674  122.0  122.0
83999  11  2.835  7.394  122.0001  122.0001
84000  5  5.49  5.132  122.0  122.0
84001  13  8.96  4.639  122.0  122.0
84002  8  13.86  8.136  122.0  122.0
84004  11  13.485  8.224  122.0  122.0
84005  9  9.745  3.84  122.0  122.0
84008  5  14.404  0.15  122.0  122.0
84009  5  1.536  5.109  121.9999  122.0
84011  9  13.572  1.149  122.0  122.0
84012  5  11.224  0.15  122.0  122.0001
84013  11  11.07  6.156  122.0  122.0
84014  11  12.884  7.898  122.0  122.0
84015  8  14.798  0.156  121.9999  0.0
84016  3  4.746  5.732  24.598  24.5979
84017  5  9.021  1.716  122.0001  122.0001
84018  3  11.919  3.328  9.9366  9.9366
84021  8  11.707  7.413  122.0001  122.0001
84022  5  12.873  7.589  122.0001  122.0001
84023  8  14.793  3.343  122.0  122.0
84025  7  10.782  0.437  122.0  122.0
84026  8  8.01  2.575  121.9999  121.9999
84027  6  9.467  0.466  122.0  122.0
84028  19  9.738  5.226  122.0  122.0
84029  14  2.444  4.036  122.0  122.0
84030  8  6.774  8.006  122.0  122.0
84032  11  9.069  5.487  121.9999  121.9999
84034  8  10.987  5.091  122.0  122.0
84035  7  5.312  3.814  122.0  122.0
84036  8  4.061  9.695  122.0  122.0
84038  6  10.734  0.15  121.9999  121.9999
84040  8  11.602  1.645  122.0  122.0
84041  7  14.532  4.237  122.0  122.0
84042  8  13.68  1.141  122.0  122.0
84043  9  6.229  0.598  122.0  122.0001
84044  7  13.456  5.347  122.0  122.0001
84045  10  6.528  3.201  122.0001  122.0001
84046  2  10.566  2.506  1.8121  1.8121
84047  9  14.786  7.26  122.0  122.0
84048  6  14.409  0.775  122.0  122.0
84049  7  12.002  7.731  122.0  122.0
84050  8  12.61  4.854  122.0001  122.0001
84051  6  7.551  0.592  122.0002  122.0002
84053  7  2.354  4.52  121.9999  121.9999
84054  5  12.792  7.877  122.0  122.0
84055  10  11.75  0.664  122.0  122.0
84058  13  5.711  2.428  121.9999  121.9999
84059  9  3.918  1.523  122.0001  122.0001
84060  5  14.389  1.507  121.9999  121.9999
84061  8  5.639  3.493  122.0001  122.0001
84062  8  11.439  1.833  121.9999  121.9999
84063  5  7.048  8.006  122.0  122.0
84066  9  9.389  0.764  122.0  122.0001
84067  5  14.664  4.305  122.0  122.0
84068  8  2.036  0.991  121.9999  121.9999
84069  6  6.251  1.837  21.2041  21.2041
84070  11  12.286  3.06  122.0001  122.0001
84071  12  4.854  0.297  122.0  122.0
84072  10  12.922  3.131  122.0001  122.0001
84073  8  10.313  1.817  121.9999  121.9999
84074  10  14.186  7.817  122.0  122.0
84075  7  13.615  6.291  122.0  122.0
84077  5  11.182  1.151  121.9999  121.9999
84078  3  10.576  0.613  28.2852  28.2852
84079  10  10.203  2.05  122.0001  122.0001
84080  11  10.88  0.265  122.0  122.0
84081  8  4.992  3.034  121.9999  121.9999
84082  5  12.943  8.088  121.9999  121.9999
84083  8  14.151  1.484  122.0  122.0
84084  5  13.543  7.991  122.0  122.0001
84085  5  7.917  0.837  122.0  122.0
84089  8  6.902  1.571  122.0  122.0
84090  3  12.87  0.39  6.1735  6.1735
84091  11  9.848  8.877  122.0001  121.5629
84092  8  5.621  0.185  122.0  122.0
84093  8  11.228  1.307  122.0  122.0
84095  10  10.44  5.059  121.9999  121.9999
84097  5  11.693  2.471  122.0  122.0
84098  7  13.371  2.584  122.0001  122.0001
84099  5  3.823  2.219  122.0  122.0
84101  3  14.8  0.633  31.037  30.8577
84102  7  2.512  4.283  122.0  122.0
84103  3  8.645  0.209  42.1961  42.1961
84104  8  14.603  6.362  122.0001  122.0001
84105  8  13.388  9.683  122.0001  121.3654
84106  5  13.618  0.409  122.0  122.0
84107  8  12.222  6.587  122.0  122.0
84108  5  9.669  3.028  121.9999  121.9999
84110  8  14.146  0.249  121.9999  121.9999
84111  5  6.373  0.164  121.9999  121.9999
84113  7  8.139  0.71  122.0  122.0
84114  8  10.539  6.87  122.0001  122.0001
84115  6  7.286  2.557  122.0001  122.0001
84116  13  10.373  3.473  121.9999  121.9999
84117  10  11.198  1.558  122.0001  122.0001
84118  5  11.324  1.715  121.9999  121.9999
84119  5  5.016  6.172  122.0  122.0
84120  9  9.835  0.752  122.0  122.0
84123  5  13.98  4.668  121.9999  121.9999
84125  11  3.752  2.775  122.0001  122.0001
84126  9  13.933  7.184  122.0  122.0
84127  8  10.928  5.899  122.0  122.0
84129  5  2.293  1.851  122.0001  122.0001
84130  9  5.014  2.801  122.0  122.0
84131  11  11.976  6.106  122.0  122.0
84133  10  10.256  3.98  122.0  122.0
84134  8  10.969  0.203  122.0  122.0
84135  8  10.967  4.428  122.0  122.0
84137  11  9.917  2.759  122.0001  122.0001
84141  7  10.692  0.203  122.0  122.0
84143  8  13.127  4.593  121.9999  121.9999
84144  10  11.297  1.532  122.0001  122.0001
84145  8  10.219  2.107  122.0001  122.0001
84146  7  8.367  3.917  122.0  122.0
84148  8  11.1  1.999  121.9999  121.9999
84149  12  12.767  7.075  122.0  121.8469
84150  5  12.341  0.319  122.0  122.0
84151  5  10.809  3.068  122.0  122.0
84152  6  12.067  5.61  122.0  122.0
84153  8  11.303  0.547  122.0  122.0
84154  8  14.31  3.337  122.0  122.0
84156  8  8.592  0.592  122.0  122.0
84158  6  0.979  1.951  121.9999  121.9999
84159  3  8.62  0.322  12.8612  12.8612
84160  3  14.796  2.598  4.7851  4.7851
84162  9  11.015  5.368  122.0  122.0
84163  5  8.669  3.485  121.9999  121.9999
84164  9  6.679  0.369  122.0  122.0
84165  8  14.293  3.464  122.0  122.0
84166  11  4.88  7.152  122.0  122.0
84167  8  7.309  7.693  122.0  122.0
84168  5  9.479  3.276  122.0  122.0
84169  5  2.296  1.034  122.0  122.0
84170  8  10.841  0.706  122.0001  122.0001
84172  5  8.163  4.48  122.0  122.0
84173  9  11.629  7.351  122.0  122.0
84175  5  8.061  6.026  121.9999  121.9999
84176  3  12.701  9.513  16.9903  16.639
84177  5  10.458  2.531  122.0  122.0
84178  10  8.234  3.835  122.0  122.0
84179  8  7.212  3.079  122.0  122.0
84180  8  14.737  1.331  122.0001  122.0001
84182  7  10.329  3.531  122.0  122.0
84184  3  6.425  0.15  18.7699  18.7699
84186  6  5.321  5.642  122.0001  122.0001
84187  6  3.567  3.635  122.0  122.0
84188  7  10.262  2.877  122.0  122.0
84190  5  9.383  6.969  122.0001  122.0001
84191  8  10.763  4.325  122.0  122.0
84192  14  7.485  5.467  122.0  121.9999
84193  8  14.572  9.597  122.0  28.0694
84196  7  7.656  0.424  122.0001  122.0001
84198  5  10.663  6.401  122.0001  122.0001
84199  8  10.086  2.093  122.0001  122.0001
84200  3  11.049  3.592  16.9003  16.9003
84202  5  14.188  2.001  122.0  122.0
84203  10  11.93  0.869  121.9999  121.9999
84204  5  5.85  1.99  122.0  122.0
84206  8  13.818  6.169  122.0  122.0
84207  6  10.184  3.845  122.0  122.0
84209  7  12.799  1.391  121.9999  121.9999
84210  12  9.594  1.161  122.0  122.0
84211  5  1.703  6.767  121.9999  121.9999
84212  7  9.609  1.754  122.0  122.0
84213  14  2.973  1.231  122.0001  122.0001
84216  6  11.763  2.367  121.9999  121.9999
84217  5  14.375  8.503  121.9999  121.9999
84218  7  5.737  7.458  121.9999  121.9999
84219  10  5.288  1.703  122.0  122.0
84220  5  6.326  5.463  122.0001  122.0001
84225  5  4.826  3.844  122.0  122.0
84226  8  6.334  0.501  121.9999  122.0
84227  8  9.236  5.504  121.9999  121.9999
84228  5  4.164  5.521  121.9999  121.9999
84229  5  8.916  6.107  122.0  122.0
84231  6  9.823  0.292  122.0  122.0
84232  5  2.526  1.778  121.9999  121.9999
84235  10  3.486  2.637  122.0  122.0
84236  6  11.919  5.514  122.0  122.0
84237  3  14.676  0.151  29.1778  0.1793
84238  7  12.264  3.427  121.9999  122.0
84241  11  6.067  4.125  121.9999  122.0
84242  8  10.132  0.15  122.0  122.0
84243  8  5.151  0.547  121.9999  121.9999
84245  11  6.126  5.565  122.0  122.0
84246  5  10.692  3.307  122.0001  122.0001
84247  5  11.701  3.655  122.0  122.0
84251  8  11.788  7.428  121.9999  121.9999
84252  11  6.99  2.778  121.9999  121.9999
84253  9  9.649  3.279  122.0  122.0
84254  3  14.047  7.659  17.5951  17.5951
84255  10  14.8  0.253  122.0  0.0
84256  5  9.788  0.15  122.0  122.0001
84258  7  9.332  8.762  122.0  122.0001
84259  8  10.934  0.238  122.0  122.0
84260  13  12.778  0.521  122.0  122.0
84261  6  14.697  1.675  122.0  122.0
84262  5  7.775  3.877  122.0  122.0
84264  8  13.237  4.154  122.0  122.0
84265  6  9.959  5.385  122.0001  122.0001
84266  8  12.71  1.91  122.0  122.0
84267  5  10.954  6.005  122.0  122.0
84268  5  13.737  0.232  122.0001  122.0001
84269  8  13.573  4.866  121.9999  121.9999
84270  8  8.767  0.467  122.0  122.0
84271  5  4.196  1.233  122.0  122.0
84273  7  12.204  2.389  122.0001  122.0001
84274  6  5.03  0.312  121.9999  121.9999
84276  3  8.711  8.234  12.5055  12.5055
84278  8  8.848  6.105  121.9999  121.9999
84279  3  3.14  0.481  9.5854  9.5854
84281  6  3.294  5.852  122.0  122.0
84282  8  8.594  1.184  122.0  122.0
84283  3  7.909  0.18  34.8107  34.8107
84285  6  10.473  3.023  122.0  122.0
84286  5  9.799  4.064  122.0  122.0
84288  10  10.444  1.75  122.0  122.0
84290  5  12.629  0.15  122.0  122.0
84291  10  7.065  0.695  122.0  122.0
84292  5  10.087  0.15  122.0  122.0
84294  8  9.741  1.825  122.0  122.0
84296  10  9.377  6.559  122.0  122.0
84297  5  8.17  4.072  121.9999  121.9999
84299  8  14.155  1.741  122.0  122.0
84300  6  7.89  0.702  38.5925  38.5925
84301  8  8.613  1.263  122.0001  122.0001
84302  6  14.325  0.15  122.0001  122.0001
84303  3  7.933  0.15  30.0462  30.0462
84304  6  9.052  6.497  122.0  122.0
84305  9  7.51  5.266  122.0  122.0
84307  7  11.521  3.577  122.0  122.0
84308  8  10.195  4.248  121.9999  121.9999
84309  8  10.354  4.422  122.0  122.0
84310  9  11.029  2.47  122.0  122.0
84312  7  0.496  9.088  121.9999  121.9999
84313  8  6.559  6.646  122.0  122.0
84314  9  4.604  0.702  122.0001  122.0001
84316  9  4.769  1.531  121.9999  121.9999
84317  11  14.363  0.355  122.0  122.0
84318  3  8.294  8.947  8.7433  8.7025
84320  5  12.35  2.584  122.0  122.0
84321  9  11.625  3.281  122.0  122.0
84322  5  8.39  1.312  122.0  122.0
84324  4  8.128  1.173  122.0  122.0
84326  7  12.555  0.995  122.0  122.0
84327  5  6.072  1.193  121.9999  122.0
84328  3  13.692  1.044  29.1616  29.1616
84329  3  4.202  1.528  38.5905  38.5905
84330  10  2.903  4.544  121.9999  121.9999
84331  8  11.287  3.683  122.0  122.0
84332  8  2.715  5.144  122.0  122.0
84334  9  7.625  2.196  121.9999  121.9999
84335  5  11.4  2.624  122.0  122.0
84336  14  14.255  6.471  122.0  122.0
84337  3  11.32  1.153  37.4004  37.4004
84338  6  4.803  4.49  13.1173  13.1173
84340  5  6.312  0.832  122.0001  122.0001
84341  8  14.79  5.046  122.0  122.0
84343  8  14.733  9.381  121.9999  120.8374
84345  5  14.555  5.326  122.0  122.0
84346  7  6.565  4.978  122.0  122.0
84347  4  12.326  3.472  122.0  122.0
84348  8  6.66  7.128  122.0  122.0
84349  9  10.473  1.873  122.0  122.0
84350  8  8.406  6.849  122.0  122.0
84351  9  11.518  6.94  122.0001  122.0001
84354  8  6.901  0.15  122.0  122.0
84355  8  4.492  6.348  122.0  122.0
84356  6  8.127  6.254  122.0001  122.0001
84357  6  14.683  0.47  38.4707  23.804
84358  8  11.248  5.368  122.0  122.0
84360  3  10.022  2.984  15.5912  15.5912
84361  8  13.913  4.13  122.0  122.0
84363  12  12.437  2.487  122.0  122.0001
84364  8  14.758  6.732  121.9999  121.9999
84368  13  3.231  1.409  122.0  122.0
84369  8  13.646  3.223  122.0001  122.0001
84370  8  12.59  1.975  122.0  122.0
84371  11  12.926  0.404  121.9999  121.9999
84373  9  12.639  4.747  122.0  122.0001
84374  11  10.514  8.547  122.0001  122.0001
84375  6  6.85  2.367  121.9999  121.9999
84381  6  11.706  8.235  122.0  122.0
84382  11  3.06  4.704  122.0001  122.0001
84384  8  4.245  5.8  122.0  122.0
84385  5  14.789  0.793  122.0  122.0
84386  9  4.901  1.273  122.0  122.0
84387  5  9.796  0.523  122.0  122.0
84389  3  14.215  9.022  10.6207  10.6207
84391  8  11.15  0.272  122.0  122.0
84392  6  7.229  5.94  122.0  122.0
84393  5  14.119  2.174  122.0  122.0
84394  8  11.453  4.303  122.0  122.0
84396  11  12.305  5.412  122.0  122.0
84397  11  9.754  0.926  122.0  122.0
84398  3  11.226  0.323  31.9526  31.9526
84399  8  9.768  3.309  122.0001  122.0001
84401  3  5.837  0.989  35.8908  35.8908
84402  9  10.394  9.342  122.0  122.0001
84403  3  10.233  5.722  8.1225  8.1225
84405  10  8.002  3.501  122.0  122.0
84406  13  12.698  8.093  122.0  122.0
84407  9  10.673  1.629  121.9999  122.0
84408  9  12.54  3.458  122.0001  122.0001
84410  11  13.178  0.531  122.0  122.0
84411  5  4.034  0.873  122.0  122.0
84412  5  11.81  7.642  121.9999  121.9999
84413  9  14.57  3.734  122.0  122.0
84416  3  6.965  2.211  10.6378  10.6378
84418  13  6.071  6.062  122.0001  122.0001
84421  8  10.28  1.513  121.9999  121.9999
84422  4  8.235  0.621  122.0  122.0
84423  8  12.185  5.289  122.0  122.0
84425  7  8.105  0.69  122.0001  122.0001
84428  11  13.056  5.327  122.0  122.0
84429  5  14.747  2.936  122.0  122.0001
84430  7  6.674  0.72  121.9999  121.9999
84431  8  12.528  0.167  122.0001  122.0001
84432  8  11.806  1.96  122.0  122.0
84435  5  1.885  1.321  122.0  122.0
84439  6  7.869  0.924  122.0  122.0
84440  5  8.606  2.771  122.0  122.0
84441  6  11.312  1.474  121.9999  121.9999
